signal_time,entry_time,exit_time,kind,direction,entry,sl,tp,exit_price,exit_reason,points,dollars,bars_held
2026-05-15 09:05:00,2026-05-15 09:20:00,2026-05-15 09:25:00,MSS,short,4628.0,4636.7,4613.8,4613.8,TP,14.2,141.52,1
2026-05-15 10:40:00,2026-05-15 10:45:00,2026-05-15 10:45:00,MSS,long,4616.7,4613.5,4622.0,4622.0,TP,5.3,52.53,0
2026-05-15 11:25:00,2026-05-15 12:05:00,2026-05-15 12:20:00,MSS,short,4622.2,4626.2,4615.8,4615.8,TP,6.4,64.27,3
2026-05-15 12:40:00,2026-05-15 12:50:00,2026-05-15 13:00:00,MSS,short,4614.9,4619.0,4608.3,4608.3,TP,6.6,66.13,2
2026-05-15 13:45:00,2026-05-15 13:50:00,2026-05-15 13:55:00,BOS,short,4574.4,4579.8,4565.7,4565.7,TP,8.7,87.14,1
2026-05-15 13:55:00,2026-05-15 14:05:00,2026-05-15 14:15:00,BOS,short,4570.9,4577.2,4560.6,4577.2,SL,-6.3,-63.41,2
2026-05-15 14:40:00,2026-05-15 15:05:00,2026-05-15 15:10:00,MSS,short,4579.7,4584.9,4571.2,4584.9,SL,-5.2,-52.33,1
2026-05-15 15:10:00,2026-05-15 15:50:00,2026-05-15 16:00:00,MSS,long,4577.9,4569.8,4591.0,4569.8,SL,-8.1,-80.98,2
2026-05-15 16:40:00,2026-05-15 16:55:00,2026-05-15 17:05:00,MSS,long,4558.7,4553.2,4567.5,4567.5,TP,8.8,88.37,2
2026-05-15 17:45:00,2026-05-15 18:00:00,2026-05-15 18:05:00,BOS,short,4552.8,4559.8,4541.5,4559.8,SL,-7.0,-69.91,1
2026-05-15 20:00:00,2026-05-15 20:10:00,2026-05-15 20:10:00,BOS,short,4558.3,4563.4,4550.0,4550.0,TP,8.3,82.81,0
2026-05-15 20:10:00,2026-05-15 20:15:00,2026-05-15 20:15:00,BOS,short,4554.4,4557.5,4549.3,4549.3,TP,5.1,50.68,0
2026-05-15 20:20:00,2026-05-15 20:30:00,2026-05-15 20:40:00,MSS,long,4554.4,4549.1,4562.9,4549.1,SL,-5.3,-52.72,2
2026-05-15 21:35:00,2026-05-15 22:10:00,2026-05-15 22:15:00,MSS,short,4549.8,4561.8,4530.3,4561.8,SL,-12.0,-120.33,1
2026-05-15 22:45:00,2026-05-15 22:50:00,2026-05-15 22:50:00,MSS,short,4561.0,4565.0,4554.5,4554.5,TP,6.5,64.89,0
2026-05-15 22:55:00,2026-05-15 23:00:00,2026-05-15 23:15:00,MSS,long,4558.0,4550.1,4570.9,4550.1,SL,-7.9,-79.46,3
2026-05-16 00:05:00,2026-05-16 00:20:00,2026-05-16 00:25:00,BOS,short,4541.5,4546.5,4533.3,4546.5,SL,-5.0,-50.42,1
2026-05-16 01:20:00,2026-05-16 01:25:00,2026-05-16 01:25:00,BOS,long,4562.1,4558.4,4568.0,4568.0,TP,5.9,59.33,0
2026-05-16 02:10:00,2026-05-16 02:15:00,2026-05-16 02:15:00,BOS,long,4562.6,4560.2,4566.6,4560.2,SL,-2.4,-24.45,0
2026-05-16 02:15:00,2026-05-16 02:20:00,2026-05-16 02:30:00,MSS,short,4562.9,4566.6,4556.9,4556.9,TP,6.0,59.95,2
2026-05-16 03:35:00,2026-05-16 03:50:00,2026-05-16 03:50:00,MSS,long,4555.1,4552.5,4559.4,4552.5,SL,-2.6,-26.36,0
2026-05-16 04:30:00,2026-05-16 04:50:00,2026-05-18 06:00:00,MSS,long,4541.2,4537.0,4548.0,4537.0,SL,-4.2,-42.02,2
2026-05-18 06:00:00,2026-05-18 06:20:00,2026-05-18 06:20:00,BOS,long,4544.1,4540.4,4550.0,4550.0,TP,5.9,59.33,0
2026-05-18 07:25:00,2026-05-18 07:50:00,2026-05-18 07:50:00,MSS,short,4545.3,4548.1,4540.8,4540.8,TP,4.5,45.11,0
2026-05-18 09:20:00,2026-05-18 09:25:00,2026-05-18 09:25:00,MSS,long,4501.5,4495.5,4511.3,4511.3,TP,9.8,97.64,0
2026-05-18 10:10:00,2026-05-18 11:05:00,2026-05-18 11:40:00,BOS,long,4531.3,4524.6,4542.1,4542.1,TP,10.8,108.15,7
2026-05-18 11:40:00,2026-05-18 12:25:00,2026-05-18 13:15:00,BOS,long,4537.1,4528.1,4551.7,4551.7,TP,14.6,145.85,10
2026-05-18 13:15:00,2026-05-18 13:40:00,2026-05-18 13:55:00,MSS,long,4542.8,4536.5,4553.0,4536.5,SL,-6.3,-63.03,3
2026-05-18 13:55:00,2026-05-18 14:20:00,2026-05-18 15:30:00,MSS,short,4547.5,4556.3,4533.2,4556.3,SL,-8.8,-88.24,14
2026-05-18 16:30:00,2026-05-18 17:00:00,2026-05-18 17:00:00,BOS,long,4550.3,4546.1,4557.0,4546.1,SL,-4.2,-41.64,0
2026-05-18 18:05:00,2026-05-18 18:15:00,2026-05-18 18:30:00,BOS,short,4545.9,4549.0,4540.8,4540.8,TP,5.1,50.68,3
2026-05-18 18:30:00,2026-05-18 18:35:00,2026-05-18 18:35:00,BOS,short,4542.3,4546.2,4536.0,4536.0,TP,6.3,63.04,0
2026-05-18 18:40:00,2026-05-18 18:50:00,2026-05-18 19:05:00,MSS,long,4540.0,4535.4,4547.5,4535.4,SL,-4.6,-46.22,3
2026-05-18 21:30:00,2026-05-18 21:40:00,2026-05-18 21:50:00,BOS,long,4572.6,4565.4,4584.3,4584.3,TP,11.7,116.8,2
2026-05-18 21:50:00,2026-05-18 22:00:00,2026-05-18 22:05:00,BOS,long,4575.2,4566.9,4588.7,4566.9,SL,-8.3,-83.28,1
2026-05-18 23:05:00,2026-05-18 23:40:00,2026-05-19 00:10:00,BOS,short,4547.2,4553.0,4537.8,4553.0,SL,-5.8,-58.06,6
2026-05-19 00:10:00,2026-05-19 00:25:00,2026-05-19 00:25:00,MSS,long,4547.8,4544.4,4553.3,4544.4,SL,-3.4,-34.0,0
2026-05-19 00:25:00,2026-05-19 00:35:00,2026-05-19 00:50:00,MSS,short,4548.4,4555.1,4537.6,4555.1,SL,-6.7,-66.85,3
2026-05-19 02:55:00,2026-05-19 03:00:00,2026-05-19 03:00:00,BOS,short,4543.9,4547.5,4538.0,4547.5,SL,-3.6,-36.29,0
2026-05-19 06:35:00,2026-05-19 06:55:00,2026-05-19 07:00:00,BOS,long,4576.8,4574.9,4580.0,4580.0,TP,3.2,31.52,1
2026-05-19 07:55:00,2026-05-19 08:00:00,2026-05-19 08:00:00,MSS,short,4588.2,4591.9,4582.3,4591.9,SL,-3.7,-36.67,0
2026-05-19 09:30:00,2026-05-19 10:05:00,2026-05-19 10:10:00,MSS,long,4560.4,4557.3,4565.3,4557.3,SL,-3.1,-30.56,1
2026-05-19 11:35:00,2026-05-19 11:40:00,2026-05-19 11:45:00,MSS,long,4553.1,4550.0,4558.2,4550.0,SL,-3.1,-31.32,1
2026-05-19 12:10:00,2026-05-19 12:20:00,2026-05-19 12:25:00,BOS,short,4546.2,4548.8,4541.9,4541.9,TP,4.3,42.64,1
2026-05-19 13:00:00,2026-05-19 13:05:00,2026-05-19 13:05:00,MSS,long,4543.7,4540.9,4548.2,4548.2,TP,4.5,45.11,0
2026-05-19 13:20:00,2026-05-19 13:25:00,2026-05-19 14:15:00,MSS,short,4543.4,4549.8,4533.0,4549.8,SL,-6.4,-64.18,10
2026-05-19 14:45:00,2026-05-19 14:55:00,2026-05-19 15:05:00,MSS,short,4552.4,4556.1,4546.3,4556.1,SL,-3.7,-37.44,2
2026-05-19 15:05:00,2026-05-19 15:10:00,2026-05-19 15:25:00,MSS,long,4551.9,4547.5,4558.9,4547.5,SL,-4.4,-43.55,3
2026-05-19 15:40:00,2026-05-19 15:45:00,2026-05-19 15:45:00,MSS,short,4549.8,4553.0,4544.6,4553.0,SL,-3.2,-32.09,0
2026-05-19 15:45:00,2026-05-19 16:05:00,2026-05-19 16:20:00,MSS,long,4549.6,4544.6,4557.8,4544.6,SL,-5.0,-50.42,3
2026-05-19 16:20:00,2026-05-19 16:35:00,2026-05-19 16:45:00,MSS,short,4547.9,4551.5,4542.2,4551.5,SL,-3.6,-35.53,2
2026-05-19 18:40:00,2026-05-19 18:55:00,2026-05-19 18:55:00,BOS,short,4539.6,4546.6,4528.4,4546.6,SL,-7.0,-69.52,0
2026-05-19 19:50:00,2026-05-19 20:05:00,2026-05-19 20:05:00,MSS,short,4543.4,4547.1,4537.5,4537.5,TP,5.9,59.33,0
2026-05-19 22:10:00,2026-05-19 23:15:00,2026-05-20 02:55:00,MSS,short,4508.5,4517.1,4494.5,4494.5,TP,14.0,139.67,44
2026-05-20 03:50:00,2026-05-20 04:10:00,2026-05-20 04:15:00,BOS,short,4490.1,4492.1,4486.9,4486.9,TP,3.2,32.14,1
2026-05-20 04:55:00,2026-05-20 06:00:00,2026-05-20 06:00:00,BOS,short,4486.7,4487.8,4484.8,4487.8,SL,-1.1,-11.46,0
2026-05-20 06:15:00,2026-05-20 06:30:00,2026-05-20 06:30:00,BOS,short,4486.0,4489.2,4480.8,4480.8,TP,5.2,51.91,0
2026-05-20 06:30:00,2026-05-20 06:35:00,2026-05-20 06:35:00,MSS,long,4483.5,4481.3,4487.1,4487.1,TP,3.6,35.84,0
2026-05-20 07:15:00,2026-05-20 08:00:00,2026-05-20 08:00:00,BOS,long,4486.4,4482.9,4492.0,4492.0,TP,5.6,56.24,0
2026-05-20 11:05:00,2026-05-20 11:15:00,2026-05-20 12:00:00,BOS,short,4463.9,4469.4,4454.9,4469.4,SL,-5.5,-55.39,9
2026-05-20 12:00:00,2026-05-20 12:25:00,2026-05-20 12:45:00,MSS,long,4464.6,4459.8,4472.3,4459.8,SL,-4.8,-47.75,4
2026-05-20 13:30:00,2026-05-20 13:40:00,2026-05-20 13:45:00,BOS,long,4474.2,4469.5,4481.8,4469.5,SL,-4.7,-46.99,1
2026-05-20 13:45:00,2026-05-20 13:55:00,2026-05-20 14:35:00,MSS,short,4475.5,4481.8,4465.4,4465.4,TP,10.1,101.35,8
2026-05-20 15:05:00,2026-05-20 15:20:00,2026-05-20 15:20:00,MSS,long,4478.7,4473.9,4486.4,4486.4,TP,7.7,77.25,0
2026-05-20 16:20:00,2026-05-20 16:35:00,2026-05-20 16:50:00,BOS,long,4481.9,4477.6,4488.9,4488.9,TP,7.0,69.83,3
2026-05-20 17:25:00,2026-05-20 17:30:00,2026-05-20 17:30:00,MSS,short,4481.9,4486.1,4475.2,4475.2,TP,6.7,67.36,0
2026-05-20 17:50:00,2026-05-20 17:55:00,2026-05-20 17:55:00,MSS,long,4487.8,4484.3,4493.4,4493.4,TP,5.6,56.24,0
2026-05-20 19:15:00,2026-05-20 19:20:00,2026-05-20 19:20:00,MSS,short,4497.1,4499.0,4494.1,4499.0,SL,-1.9,-18.72,0
2026-05-20 19:25:00,2026-05-20 19:40:00,2026-05-20 19:50:00,MSS,long,4497.4,4493.5,4503.7,4493.5,SL,-3.9,-38.96,2
2026-05-20 20:30:00,2026-05-20 20:55:00,2026-05-20 21:10:00,BOS,long,4499.8,4495.2,4507.2,4507.2,TP,7.4,74.16,3
2026-05-20 22:00:00,2026-05-20 22:15:00,2026-05-20 22:15:00,BOS,short,4490.5,4495.0,4483.2,4495.0,SL,-4.5,-45.08,0
2026-05-20 23:15:00,2026-05-20 23:25:00,2026-05-21 09:10:00,BOS,long,4538.3,4526.5,4557.5,4557.5,TP,19.2,191.58,105
2026-05-21 11:50:00,2026-05-21 12:00:00,2026-05-21 12:10:00,BOS,short,4534.2,4537.9,4528.1,4537.9,SL,-3.7,-37.44,2
2026-05-21 12:55:00,2026-05-21 13:00:00,2026-05-21 13:00:00,BOS,long,4538.1,4536.6,4540.5,4540.5,TP,2.4,24.1,0
2026-05-21 15:25:00,2026-05-21 15:50:00,2026-05-21 16:00:00,BOS,short,4520.5,4525.0,4513.3,4525.0,SL,-4.5,-44.69,2
2026-05-21 16:35:00,2026-05-21 16:45:00,2026-05-21 17:10:00,MSS,short,4534.1,4538.1,4527.7,4538.1,SL,-4.0,-39.73,5
2026-05-21 17:10:00,2026-05-21 17:30:00,2026-05-21 17:30:00,MSS,long,4536.3,4532.9,4541.7,4541.7,TP,5.4,54.38,0
2026-05-21 18:00:00,2026-05-21 18:05:00,2026-05-21 18:05:00,MSS,long,4532.2,4530.7,4534.7,4534.7,TP,2.5,24.72,0
2026-05-21 19:30:00,2026-05-21 19:50:00,2026-05-21 20:15:00,BOS,short,4518.1,4522.4,4511.1,4511.1,TP,7.0,69.83,5
2026-05-21 20:15:00,2026-05-21 20:30:00,2026-05-21 20:30:00,MSS,short,4516.5,4520.3,4510.3,4510.3,TP,6.2,61.8,0
2026-05-21 21:15:00,2026-05-21 21:50:00,2026-05-21 21:50:00,BOS,short,4507.3,4513.8,4496.9,4513.8,SL,-6.5,-64.56,0
2026-05-21 21:50:00,2026-05-21 22:15:00,2026-05-22 00:05:00,MSS,long,4501.4,4488.5,4522.2,4522.2,TP,20.8,208.27,22
2026-05-22 03:50:00,2026-05-22 03:55:00,2026-05-22 03:55:00,MSS,short,4541.0,4544.5,4535.4,4544.5,SL,-3.5,-34.76,0
2026-05-22 04:55:00,2026-05-22 06:00:00,2026-05-22 06:00:00,MSS,long,4542.3,4540.8,4544.8,4544.8,TP,2.5,24.72,0
2026-05-22 06:00:00,2026-05-22 06:05:00,2026-05-22 06:05:00,BOS,long,4543.6,4540.8,4548.1,4540.8,SL,-2.8,-27.89,0
2026-05-22 06:40:00,2026-05-22 06:50:00,2026-05-22 07:00:00,BOS,long,4542.5,4540.5,4545.7,4545.7,TP,3.2,32.14,2
2026-05-22 08:10:00,2026-05-22 08:20:00,2026-05-22 08:20:00,BOS,short,4535.3,4537.3,4532.1,4537.3,SL,-2.0,-19.86,0
2026-05-22 08:35:00,2026-05-22 08:45:00,2026-05-22 08:50:00,MSS,long,4535.2,4530.8,4542.2,4530.8,SL,-4.4,-43.55,1
2026-05-22 08:50:00,2026-05-22 09:00:00,2026-05-22 09:00:00,MSS,short,4536.9,4542.2,4528.2,4528.2,TP,8.7,86.52,0
2026-05-22 09:05:00,2026-05-22 09:15:00,2026-05-22 09:35:00,BOS,short,4532.5,4537.6,4524.2,4524.2,TP,8.3,82.81,4
2026-05-22 10:30:00,2026-05-22 10:45:00,2026-05-22 11:45:00,BOS,short,4526.3,4530.5,4519.6,4530.5,SL,-4.2,-41.64,12
2026-05-22 12:25:00,2026-05-22 12:35:00,2026-05-22 12:35:00,BOS,long,4530.4,4528.3,4533.9,4528.3,SL,-2.1,-21.39,0
2026-05-22 13:00:00,2026-05-22 13:05:00,2026-05-22 13:15:00,BOS,short,4528.7,4531.2,4524.6,4524.6,TP,4.1,40.79,2
2026-05-22 13:35:00,2026-05-22 13:55:00,2026-05-22 13:55:00,MSS,long,4529.4,4525.9,4535.0,4525.9,SL,-3.5,-34.76,0
2026-05-22 13:55:00,2026-05-22 14:10:00,2026-05-22 17:50:00,MSS,short,4525.0,4535.4,4508.3,4535.4,SL,-10.4,-103.52,44
2026-05-22 19:00:00,2026-05-22 19:10:00,2026-05-22 19:15:00,MSS,long,4514.8,4513.1,4517.5,4513.1,SL,-1.7,-16.81,1
2026-05-22 19:20:00,2026-05-22 19:25:00,2026-05-22 19:25:00,MSS,short,4516.2,4518.3,4512.9,4512.9,TP,3.3,33.37,0
2026-05-22 20:10:00,2026-05-22 20:25:00,2026-05-22 20:30:00,BOS,long,4523.7,4519.0,4531.4,4519.0,SL,-4.7,-47.37,1
2026-05-22 20:35:00,2026-05-22 20:55:00,2026-05-22 21:40:00,MSS,short,4529.1,4537.4,4515.7,4515.7,TP,13.4,134.11,9
2026-05-23 00:20:00,2026-05-23 00:40:00,2026-05-23 00:40:00,BOS,long,4519.3,4517.8,4521.8,4517.8,SL,-1.5,-15.28,0
2026-05-23 00:40:00,2026-05-23 01:10:00,2026-05-23 01:30:00,MSS,short,4522.4,4528.8,4512.1,4528.8,SL,-6.4,-63.79,4
2026-05-23 02:00:00,2026-05-23 02:35:00,2026-05-23 03:00:00,MSS,short,4521.0,4525.9,4513.2,4513.2,TP,7.8,78.49,5
2026-05-23 03:35:00,2026-05-23 03:50:00,2026-05-23 04:20:00,MSS,long,4508.1,4505.9,4511.6,4511.6,TP,3.5,35.23,6
2026-05-23 04:20:00,2026-05-23 04:30:00,2026-05-23 04:30:00,BOS,long,4508.4,4506.2,4511.9,4511.9,TP,3.5,35.23,0
2026-05-23 04:30:00,2026-05-23 04:55:00,2026-05-25 06:00:00,MSS,short,4510.2,4511.9,4507.4,4511.9,SL,-1.7,-17.19,1
2026-05-25 07:35:00,2026-05-25 07:45:00,2026-05-25 07:50:00,BOS,long,4578.0,4575.9,4581.4,4575.9,SL,-2.1,-21.01,1
2026-05-25 07:55:00,2026-05-25 08:10:00,2026-05-25 08:55:00,MSS,short,4576.9,4582.7,4567.6,4567.6,TP,9.3,93.32,9
2026-05-25 08:55:00,2026-05-25 09:00:00,2026-05-25 09:05:00,MSS,short,4576.0,4581.6,4566.9,4566.9,TP,9.1,90.85,1
2026-05-25 09:05:00,2026-05-25 09:20:00,2026-05-25 09:45:00,BOS,short,4571.8,4578.1,4561.5,4561.5,TP,10.3,102.59,5
2026-05-25 10:05:00,2026-05-25 10:10:00,2026-05-25 10:15:00,MSS,long,4564.6,4561.7,4569.3,4561.7,SL,-2.9,-29.03,1
2026-05-25 10:40:00,2026-05-25 10:45:00,2026-05-25 10:45:00,BOS,long,4563.8,4559.6,4570.7,4570.7,TP,6.9,68.6,0
2026-05-25 11:40:00,2026-05-25 12:00:00,2026-05-25 12:20:00,MSS,short,4562.5,4565.1,4558.4,4565.1,SL,-2.6,-25.59,4
2026-05-25 12:25:00,2026-05-25 12:30:00,2026-05-25 12:35:00,MSS,long,4562.9,4560.5,4566.7,4560.5,SL,-2.4,-23.68,1
2026-05-25 13:00:00,2026-05-25 13:20:00,2026-05-25 13:20:00,BOS,long,4563.0,4560.4,4567.3,4560.4,SL,-2.6,-26.36,0
2026-05-25 14:45:00,2026-05-25 15:15:00,2026-05-25 15:15:00,BOS,long,4556.7,4554.5,4560.3,4554.5,SL,-2.2,-22.16,0
2026-05-25 15:45:00,2026-05-25 16:20:00,2026-05-25 17:30:00,BOS,long,4557.2,4553.2,4563.6,4563.6,TP,6.4,64.27,14
2026-05-25 19:15:00,2026-05-25 19:25:00,2026-05-25 19:35:00,BOS,long,4572.5,4569.4,4577.5,4577.5,TP,5.0,50.06,2
2026-05-25 19:35:00,2026-05-25 19:45:00,2026-05-25 19:45:00,BOS,long,4573.9,4571.2,4578.2,4578.2,TP,4.3,43.26,0
2026-05-25 21:40:00,2026-05-25 21:45:00,2026-05-25 21:45:00,MSS,long,4564.3,4562.5,4567.3,4562.5,SL,-1.8,-18.34,0
2026-05-25 22:20:00,2026-05-25 22:25:00,2026-05-25 22:25:00,BOS,long,4569.9,4568.6,4572.0,4572.0,TP,2.1,21.01,0
2026-05-25 22:50:00,2026-05-25 23:00:00,2026-05-25 23:00:00,MSS,short,4569.1,4570.2,4567.2,4570.2,SL,-1.1,-11.46,0
2026-05-25 23:10:00,2026-05-25 23:15:00,2026-05-25 23:25:00,MSS,long,4570.2,4566.9,4575.5,4575.5,TP,5.3,53.15,2
2026-05-26 02:25:00,2026-05-26 06:00:00,2026-05-26 06:00:00,MSS,long,4571.2,4569.8,4573.5,4569.8,SL,-1.4,-14.13,0
2026-05-26 06:30:00,2026-05-26 06:40:00,2026-05-26 06:50:00,MSS,short,4575.6,4577.3,4572.8,4577.3,SL,-1.7,-17.19,2
2026-05-26 07:10:00,2026-05-26 07:20:00,2026-05-26 07:20:00,BOS,long,4578.1,4575.7,4582.0,4575.7,SL,-2.4,-24.07,0
2026-05-26 08:15:00,2026-05-26 08:25:00,2026-05-26 08:50:00,BOS,short,4549.7,4554.4,4542.2,4542.2,TP,7.5,75.4,5
2026-05-26 08:50:00,2026-05-26 08:55:00,2026-05-26 09:30:00,BOS,short,4547.7,4552.6,4539.9,4539.9,TP,7.8,78.49,7
2026-05-26 10:05:00,2026-05-26 10:10:00,2026-05-26 10:10:00,MSS,long,4539.9,4539.9,4539.9,4539.9,SL,0.0,0.0,0
2026-05-26 10:30:00,2026-05-26 10:35:00,2026-05-26 10:40:00,MSS,short,4538.1,4540.1,4534.8,4534.8,TP,3.3,32.75,1
2026-05-26 10:45:00,2026-05-26 11:00:00,2026-05-26 11:15:00,BOS,short,4536.5,4539.5,4531.6,4539.5,SL,-3.0,-30.18,3
2026-05-26 13:30:00,2026-05-26 13:40:00,2026-05-26 13:40:00,BOS,long,4531.2,4529.2,4534.5,4529.2,SL,-2.0,-20.25,0
2026-05-26 13:45:00,2026-05-26 14:05:00,2026-05-26 14:25:00,MSS,short,4532.1,4535.5,4526.6,4535.5,SL,-3.4,-34.0,4
2026-05-26 15:05:00,2026-05-26 15:45:00,2026-05-26 15:45:00,MSS,short,4531.8,4534.3,4527.8,4527.8,TP,4.0,40.17,0
2026-05-26 15:45:00,2026-05-26 16:25:00,2026-05-26 16:25:00,MSS,long,4526.3,4521.7,4533.8,4521.7,SL,-4.6,-46.22,0
2026-05-26 17:10:00,2026-05-26 17:15:00,2026-05-26 17:15:00,MSS,short,4523.1,4525.4,4519.3,4525.4,SL,-2.3,-23.3,0
2026-05-26 17:35:00,2026-05-26 17:55:00,2026-05-26 18:10:00,BOS,short,4522.7,4526.7,4516.2,4526.7,SL,-4.0,-40.11,3
2026-05-26 20:35:00,2026-05-26 20:40:00,2026-05-26 20:45:00,BOS,short,4510.5,4516.2,4501.3,4516.2,SL,-5.7,-56.92,1
2026-05-26 22:10:00,2026-05-26 22:20:00,2026-05-26 22:30:00,BOS,short,4516.4,4521.3,4508.4,4521.3,SL,-4.9,-49.28,2
2026-05-26 22:35:00,2026-05-26 22:55:00,2026-05-26 23:00:00,MSS,long,4515.0,4508.4,4525.6,4508.4,SL,-6.6,-65.7,1
2026-05-26 23:50:00,2026-05-27 00:00:00,2026-05-27 00:05:00,MSS,long,4505.7,4502.3,4511.2,4502.3,SL,-3.4,-34.0,1
2026-05-27 00:10:00,2026-05-27 00:15:00,2026-05-27 00:30:00,MSS,short,4506.5,4511.2,4498.8,4511.2,SL,-4.7,-47.37,3
2026-05-27 01:55:00,2026-05-27 02:30:00,2026-05-27 03:15:00,BOS,short,4495.9,4501.2,4487.2,4501.2,SL,-5.3,-53.48,9
2026-05-27 06:05:00,2026-05-27 06:10:00,2026-05-27 06:20:00,MSS,short,4506.6,4508.5,4503.4,4508.5,SL,-1.9,-19.48,2
2026-05-27 06:30:00,2026-05-27 06:50:00,2026-05-27 06:55:00,BOS,short,4507.0,4510.9,4500.8,4510.9,SL,-3.9,-38.58,1
2026-05-27 08:20:00,2026-05-27 08:45:00,2026-05-27 08:50:00,MSS,short,4521.9,4525.8,4515.6,4515.6,TP,6.3,63.04,1
2026-05-27 08:55:00,2026-05-27 09:10:00,2026-05-27 09:25:00,BOS,short,4518.9,4522.0,4514.0,4514.0,TP,4.9,49.44,3
2026-05-27 10:35:00,2026-05-27 10:50:00,2026-05-27 10:55:00,BOS,short,4503.0,4505.3,4499.3,4505.3,SL,-2.3,-22.92,1
2026-05-27 11:00:00,2026-05-27 11:35:00,2026-05-27 11:55:00,MSS,long,4502.0,4497.3,4509.7,4497.3,SL,-4.7,-47.37,4
2026-05-27 11:55:00,2026-05-27 12:05:00,2026-05-27 12:40:00,MSS,short,4501.2,4504.7,4495.5,4504.7,SL,-3.5,-35.14,7
2026-05-27 13:10:00,2026-05-27 13:15:00,2026-05-27 13:15:00,MSS,short,4504.3,4502.2,4507.7,4502.2,SL,2.1,21.01,0
2026-05-27 15:10:00,2026-05-27 15:20:00,2026-05-27 15:20:00,BOS,short,4484.7,4487.9,4479.4,4487.9,SL,-3.2,-32.47,0
2026-05-27 15:45:00,2026-05-27 16:00:00,2026-05-27 16:15:00,BOS,short,4483.6,4487.9,4476.7,4487.9,SL,-4.3,-42.78,3
2026-05-27 16:15:00,2026-05-27 16:30:00,2026-05-27 16:35:00,MSS,long,4485.0,4482.3,4489.4,4489.4,TP,4.4,43.88,1
2026-05-27 16:40:00,2026-05-27 17:05:00,2026-05-27 18:00:00,BOS,long,4488.7,4484.7,4495.2,4484.7,SL,-4.0,-40.11,11
2026-05-27 19:55:00,2026-05-27 20:00:00,2026-05-27 20:15:00,BOS,short,4434.4,4442.0,4422.1,4442.0,SL,-7.6,-76.02,3
2026-05-27 20:15:00,2026-05-27 20:55:00,2026-05-27 21:05:00,MSS,long,4436.0,4426.2,4451.8,4426.2,SL,-9.8,-97.79,2
2026-05-27 21:25:00,2026-05-27 21:30:00,2026-05-27 21:30:00,BOS,short,4411.3,4419.2,4398.4,4419.2,SL,-7.9,-79.46,0
2026-05-28 01:00:00,2026-05-28 01:05:00,2026-05-28 01:05:00,MSS,short,4449.1,4451.4,4445.5,4445.5,TP,3.6,36.46,0
2026-05-28 01:05:00,2026-05-28 01:25:00,2026-05-28 01:30:00,BOS,short,4447.3,4451.4,4440.6,4451.4,SL,-4.1,-41.26,1
2026-05-28 02:00:00,2026-05-28 02:15:00,2026-05-28 02:20:00,MSS,short,4450.8,4452.9,4447.3,4452.9,SL,-2.1,-21.39,1
2026-05-28 02:20:00,2026-05-28 02:35:00,2026-05-28 04:15:00,MSS,long,4450.2,4446.0,4457.0,4457.0,TP,6.8,67.98,20
2026-05-28 07:45:00,2026-05-28 08:00:00,2026-05-28 08:00:00,BOS,short,4481.5,4484.4,4476.7,4476.7,TP,4.8,47.59,0
2026-05-28 08:55:00,2026-05-28 09:00:00,2026-05-28 09:00:00,MSS,long,4484.6,4482.1,4488.6,4482.1,SL,-2.5,-24.83,0
2026-05-28 10:30:00,2026-05-28 10:40:00,2026-05-28 10:45:00,MSS,long,4434.3,4430.1,4441.0,4430.1,SL,-4.2,-41.64,1
2026-05-28 12:05:00,2026-05-28 12:15:00,2026-05-28 12:20:00,MSS,long,4403.3,4398.1,4411.6,4398.1,SL,-5.2,-51.57,1
2026-05-28 12:25:00,2026-05-28 13:10:00,2026-05-28 13:30:00,MSS,short,4405.9,4411.6,4396.7,4411.6,SL,-5.7,-56.92,4
2026-05-28 13:30:00,2026-05-28 14:10:00,2026-05-28 15:00:00,BOS,long,4404.0,4396.1,4416.7,4416.7,TP,12.7,127.31,10
2026-05-28 15:15:00,2026-05-28 15:50:00,2026-05-28 17:20:00,BOS,long,4413.6,4406.5,4425.1,4425.1,TP,11.5,114.95,18
2026-05-28 17:20:00,2026-05-28 17:40:00,2026-05-28 18:05:00,MSS,long,4421.3,4416.5,4429.1,4429.1,TP,7.8,77.87,5
2026-05-28 18:05:00,2026-05-28 18:20:00,2026-05-28 18:25:00,BOS,long,4425.8,4421.9,4432.0,4432.0,TP,6.2,62.42,1
2026-05-28 20:05:00,2026-05-28 20:20:00,2026-05-28 20:20:00,BOS,long,4415.8,4410.9,4423.6,4410.9,SL,-4.9,-48.51,0
2026-05-28 20:20:00,2026-05-28 20:30:00,2026-05-28 20:30:00,MSS,short,4417.9,4423.1,4409.6,4423.1,SL,-5.2,-51.57,0
2026-05-28 21:30:00,2026-05-28 21:45:00,2026-05-28 22:05:00,MSS,short,4458.5,4464.8,4448.4,4464.8,SL,-6.3,-62.65,4
2026-05-29 01:25:00,2026-05-29 01:30:00,2026-05-29 02:00:00,BOS,short,4537.5,4541.2,4531.5,4541.2,SL,-3.7,-37.05,6
2026-05-29 02:00:00,2026-05-29 02:10:00,2026-05-29 02:35:00,MSS,long,4537.6,4531.5,4547.4,4531.5,SL,-6.1,-60.74,5
2026-05-29 03:55:00,2026-05-29 04:30:00,2026-05-29 04:35:00,BOS,short,4531.7,4534.0,4527.9,4527.9,TP,3.8,37.7,1
